"dog_id","cslb_active_6mo","cslb_avoid","cslb_date","cslb_defecate_6mo","cslb_find_food","cslb_food_6mo","cslb_other_changes","cslb_pace","cslb_pace_6mo","cslb_recognize","cslb_recognize_6mo","cslb_score","cslb_stare","cslb_stare_6mo","cslb_stuck","cslb_walk_walls"
88152,4,1,"2020-11-06",3,1,3,NA,1,3,1,3,35,1,3,1,1
58020,3,1,"2020-12-01",4,1,3,"We've noticed that Sadie's been developing doggie dementia for the last 2 years or so.   She's got a schedule that she keeps- she knows when it's food time, nap time, play time, and bed time. She's clumsy now. She seems to forget about gravity- but that could be part due to her arthritis. She's also become more of a bulldozer- if there's something in the way of where she wants to go, she just pushes it out of the way- For example, an end table in the living room, or a laundry basket on the floor.   She recognizes us with no problem, but her hearing and eyesight are declining, so it's easy to sneak up on her. Her nose still works perfectly though.",4,4,1,3,46,5,4,3,1
60990,3,1,"2020-11-19",3,1,3,"No, he's the same.  I call him a 'well seasoned dog'.  He doesn't beg, he waits for a treat and he has a gentle mouth. He is very alert about people passing by or approaching the house and let's us know with a low growl, which will progress to a bark if we don't respond and the people or dog gets too close. He's good on a leash, but in the beginning of the walk he wants to pee on every bush for the first five minutes, but then he's good.   The one thing he does do is get very excited about shadows or reflections of light on the floor or walls.  He absolutely loves them and knows they happen around 5:00 pm. Reflections of light, or light spots from a beam, can instantly distract him from everything else and he goes wild trying to chase it down.    Mark is aware that if I turn on the ceiling fan or use the fan remote, that it causes the ceiling fan to turn on. So when he sees me reach for the switch or remote, he looks up at the fan. This is just one example of that. Mark understand cause and effect. Another example is when he was less than a year old, he hated cats. In order to keep him we had to do some extensive training so he wouldn't kill our cats. We took him to a trainer who used a mild shock collar on him (this is the only thing we've ever used this training method for), and even if I hid the collar remote behind my back so he couldn't see me use it, he knew it was me. If he was going for the cat and he felt the shock, he would turn and stare at me, everytime. He's basically fine with cats now, but you can tell he'd love to go after them if he thought it was a good idea, although strange cats should not come into our yard.",1,3,1,3,34,1,3,1,1
92024,3,1,"2020-12-14",3,1,3,NA,2,3,1,3,36,2,3,1,1
13902,2,1,"2020-11-04",3,2,3,"None",1,3,1,3,34,1,3,1,1
3396,3,1,"2020-11-30",3,2,3,NA,1,3,1,3,36,2,3,1,1
32822,2,1,"2020-12-01",3,1,3,NA,1,3,1,3,33,1,3,1,1
83688,3,1,"2020-12-14",3,1,3,"No observations",1,3,1,3,34,1,3,1,1
86767,4,1,"2020-12-03",3,1,3,"She is starting to have some nuclear sclerosis, so I expect to see some loss of night vision.",1,3,1,3,35,1,3,1,1
87304,2,2,"2020-11-28",1,2,3,NA,2,2,1,3,32,1,2,1,1
246,3,3,"2020-11-14",3,1,3,NA,1,3,1,3,36,1,3,1,1
82378,4,1,"2020-11-17",2,2,1,NA,1,3,1,2,28,1,3,1,1
53589,3,3,"2020-11-06",3,1,3,"more set in his routine, doesn't like any changes yet if I stick with it he will learn new routine quickly,",1,3,1,3,36,1,3,1,1
3759,3,1,"2020-11-28",3,1,3,NA,1,3,1,3,34,1,3,1,1
17343,4,1,"2020-11-17",3,2,3,"We have moved in the last 6 months, which likely impacted our dog's anxiety level for awhile.",3,3,1,3,39,2,3,1,1
18366,3,1,"2020-11-07",3,1,3,"There has been no change. She is as alert and active now as she was 6 months ago.",1,3,1,3,34,1,3,1,1
35707,2,1,"2020-11-12",3,1,3,"Roscoe tends to become more active as the average daily outdoor temperature gets lower.  He is able to walk longer and enjoys being outside more.  Living in a climate that tends to be not just hot, but humid he is less active during the warm, summer months which were six months ago. ",1,3,1,3,35,1,3,3,1
17405,3,1,"2020-11-04",3,1,3,"more cautious going down stairs",1,3,1,3,34,1,3,1,1
79511,3,3,"2020-12-06",1,1,1,"She forgot how to roll over for a minute. But I haven't given her that command for sometime. ",1,1,1,1,20,1,1,1,1
29016,3,3,"2020-12-10",3,3,2,NA,4,3,1,3,43,4,3,1,2
86647,3,1,"2020-12-02",3,1,3,"N/A",1,3,1,3,34,1,3,1,1
50011,3,5,"2020-11-29",1,1,1,"None",5,3,1,1,28,1,1,1,1
87188,3,1,"2020-12-17",3,1,1,"No, she is the same.",1,1,1,1,20,1,1,1,1
91156,4,1,"2020-12-13",4,3,4,"My dog's sight has declined rapidly in the last two months.  He is having an excessive amount of  trouble acclimating to this change.  He has not been able to work through this change.  This is uncommon for him.  In the past, he  accommodated these types of changes very quickly and easily.",5,5,1,3,54,1,3,5,5
11002,4,1,"2020-11-05",3,2,3,"n/a",1,3,1,3,36,1,3,1,1
61644,4,5,"2020-11-25",3,2,3,"more trouble jumping up on furniture-no longer attempts to use steps to get into bed at night now sleeps in her own bed next to our bed",4,3,1,3,47,5,3,1,1
28873,4,1,"2020-11-04",3,1,3,"She doesn't regularly  bark when packages are delivered.  She used to bark at the UPS truck whether or not a package was being delivered.",1,3,1,3,35,1,3,1,1
77241,3,1,"2020-11-09",3,1,3,"""Just want to share that when she walks in circles she just does a quick turn on her leash, so it's not really walking in circles. it is on our walks and I suspect she get frustrated with not finding the """"perfect spot"""" for her duty.   She sometimes does this  when she wants to chase her tiny tail (her tail was docked at birth).""",5,3,1,3,38,1,3,1,1
4236,3,1,"2020-11-14",3,1,3,"No",1,3,1,3,34,1,3,1,1
32527,3,1,"2020-11-07",3,1,3,NA,1,3,1,3,34,1,3,1,1
84814,3,1,"2020-11-05",3,1,3,"she's sharp, alert, no changes in cognitive function.",1,3,1,3,34,1,3,1,1
20070,1,1,"2020-11-04",3,1,3,"Wants to be more playful with other dogs, he is really coming out of his shell with bigger dogs and just having more fun!",1,3,1,3,32,1,3,1,1
51513,3,1,"2020-11-04",1,1,1,NA,1,1,1,1,22,3,3,1,1
487,3,4,"2020-11-14",3,1,3,"Merlot is beginning to seek out a toy to play with on her own (hitherto did not play with toys); she's also starting to bring back her tennis ball when I've thrown it. ",1,3,1,3,37,1,3,1,1
29680,2,2,"2020-11-04",1,1,3,"When running on sidewalk, if she sees another person approaching from the opposite direction she voluntarily moves off to the side to make way for them, no command or tug of leash needed.",1,3,2,3,33,1,3,1,1
49371,3,1,"2020-12-05",3,1,3,"Has been more vocal and demanding, especially after her bout with pancreatitis.",1,3,1,3,34,1,3,1,1
13014,3,5,"2020-11-04",2,1,3,"Less mouthing",1,3,3,2,37,1,3,1,2
57604,4,1,"2020-11-09",2,2,3,"He was acting like he did not understand a command, for example when the car door was opened he was told to jump and would sit. I  felt he was confused. I mentioned to the vet. He has low cobalamin levels and now receiving vitamin B injections and doing so much better.",5,4,1,3,40,1,3,1,1
36990,3,4,"2020-12-06",3,2,3,NA,1,3,1,3,42,5,3,1,1
6547,1,3,"2020-12-04",3,1,3,"No",1,3,1,3,34,1,3,1,1
52019,3,1,"2020-11-15",3,1,3,NA,1,3,1,3,34,1,3,1,1
61672,3,1,"2020-11-21",3,1,3,"No",1,3,1,3,34,1,3,1,1
82677,3,1,"2020-11-15",3,1,3,"she is more vocal (barks more)",1,3,1,3,34,1,3,1,1
73309,3,1,"2020-11-05",3,1,3,NA,1,3,1,3,34,1,3,1,1
83784,3,1,"2020-12-06",3,2,3,NA,1,3,1,3,35,1,3,1,1
12858,3,2,"2020-11-06",1,2,3,NA,1,3,1,3,34,1,3,1,1
79817,3,1,"2020-11-18",3,1,3,NA,1,3,1,3,34,1,3,1,1
21128,4,1,"2020-11-05",3,1,3,"I am unsure if he is sleeping more of if I am noticing it because I've been working at home full time since March, so therefore have been with him more.",1,3,1,3,35,1,3,1,1
70122,3,1,"2020-11-15",3,1,3,"He is afraid of wind and storms.",1,3,1,3,34,1,3,1,1
85551,5,2,"2020-11-08",3,1,3,"Dog has slowed down considerably due to degenerative arthritis in her front legs bilaterally. However, cognition remains sharp",1,3,1,3,37,1,3,1,1
70867,3,1,"2020-11-05",3,1,3,NA,1,3,1,3,35,1,3,2,1
70692,1,3,"2020-11-04",3,1,3,"She's more demanding of her daily 2 mile walk now that we are home daily. She will come in, look at us, paw at us until someone walks her or tells her to stop.",1,3,1,3,35,1,3,2,1
88879,4,1,"2020-11-28",5,2,4,"Profound hearing loss has made him much less excitable. High range is still intact, but he's unable to distinguish the direction of the source of the sound. He's also much slower acting on visual commands. We just wait...he usually gets it eventually.",1,3,1,3,40,1,3,1,1
33611,2,1,"2020-11-27",3,1,3,"Not really. She's pretty consistent. ",1,3,1,3,33,1,3,1,1
35416,4,1,"2020-11-04",3,1,3,"The only thing of note is that Jethro snores really loud now and doesn't always hear cars come up the drive.",1,3,1,3,35,1,3,1,1
13352,3,2,"2020-12-11",3,3,3,NA,1,3,1,3,39,2,3,2,1
15618,3,1,"2020-11-18",3,1,3,"N/A",1,3,1,3,34,1,3,1,1
85720,3,1,"2020-12-07",1,1,1,"No changes",1,1,1,1,18,1,1,1,1
76593,1,1,"2020-11-16",3,1,3,"In March we moved in with my mother to help family while she travels.  They have a very active 3 year old shepherd that Glitch plays with most of the day.  She is much more active running around the yard and this time of year we start hiking outside regularly because the temp cools down.  She is has always seemed to have a lot of anxiety and restlessness issues, but I think she is so tired from playing all the time.  She still whines and paces places that aren't home.  She has also gotten much worse at the groomer.  She has been going to the groomer her whole life, but now she will cry and shake and try to get away from them when we drop her off.",4,3,1,3,35,1,3,1,1
17960,4,1,"2020-11-24",1,3,3,"none",1,3,1,3,35,1,3,1,1
32802,3,1,"2020-11-04",3,1,3,"No. He has changed.",1,3,1,3,34,1,3,1,1
32550,3,1,"2020-11-04",3,1,3,NA,1,3,1,3,34,1,3,1,1
89774,4,1,"2020-11-15",3,1,3,"He sleeps more, plays less.  Hercules is definitely more attached to his humans.  He wants to spend time in the same room as us.  Whereas before he did his own thing. But we also work at home now and did not prior.",1,3,1,3,35,1,3,1,1
29168,3,1,"2020-11-05",3,1,3,NA,1,3,1,3,34,1,3,1,1
17424,3,1,"2020-11-05",3,1,3,"no",1,3,1,3,34,1,3,1,1
54962,3,2,"2020-11-05",3,1,3,NA,1,3,1,3,35,1,3,1,1
81832,3,1,"2020-12-04",3,1,3,NA,5,3,1,3,45,5,3,4,1
4684,2,5,"2020-11-13",3,2,3,"Because of COVID I've been home more, so Ruthie has more opportunity to be out in the yard doing what she loves best.  She's a Pyr, so she is on the job protecting us from deer and birds of prey.",4,3,1,3,41,1,3,1,1
72453,3,1,"2020-11-20",3,1,3,"no change",1,3,1,3,36,3,3,1,1
25257,2,1,"2020-11-05",3,1,3,NA,2,3,1,3,32,1,1,1,1
32035,3,1,"2020-11-05",3,1,3,"No",1,3,1,3,34,1,3,1,1
51475,4,1,"2020-11-04",1,2,3,"""WE have relocated to a new area and do not have the large fenced in yard, so most exercise is through """"walks""""""",2,3,1,3,39,4,3,1,2
88847,3,1,"2020-12-08",1,1,1,"Nothing",1,1,1,1,18,1,1,1,1
3068,3,1,"2020-12-20",3,1,3,NA,1,3,1,3,34,1,3,1,1
31710,3,2,"2020-11-30",4,1,3,"no",1,3,1,3,37,2,3,1,1
77917,4,1,"2020-12-12",4,3,3,"Persimmon always was fearful of walking down the wooden staircase unless I was next to her.  Within the last 6 months she has stopped going down altogether even when I'm with her.  She has trained me to carry her down everyday (we sleep upstairs).     The same thing occurred with going up the stairs but almost a year ago.  ",5,4,1,3,48,5,4,1,1
85640,3,2,"2020-11-28",3,1,3,NA,1,3,1,3,35,1,3,1,1
69292,4,3,"2020-12-13",3,1,3,"Not really behavioral, but his hearing is getting worse.",1,3,1,3,37,1,3,1,1
89746,3,2,"2020-11-10",3,1,3,"His behavior & activity level are unremarkably the same",1,3,1,3,35,1,3,1,1
229,4,2,"2020-12-04",3,1,3,"Cloudy eyes, hearing is starting to deteriorate. ",2,3,1,3,37,1,3,1,1
32801,4,1,"2020-11-18",4,1,3,NA,1,3,1,3,36,1,3,1,1
40871,3,3,"2020-11-06",1,1,3,"I take him to work where he is now following me around more.  I had a heart attack in January and this behavior kind of started then.  At home he pretty much ignores me.",1,3,1,3,35,2,3,1,1
60266,2,1,"2020-11-07",3,2,3,"Cosby likes cold weather, so as the season is changing he actually prefers to be outside more & watch the birds, squirrels, walkers, cars, neighbors etc.",1,3,1,3,34,1,3,1,1
77932,4,1,"2020-11-25",3,2,3,NA,2,3,1,3,38,2,3,1,1
87105,4,1,"2020-12-04",3,1,3,"Sometimes while walking, she'll stop and sit with no apparent reason, I.e. pain, people coming, etc.",1,3,1,3,39,4,4,1,1
65035,4,1,"2020-12-13",3,1,4,NA,3,4,1,3,40,1,3,1,1
28562,1,1,"2020-11-06",4,2,3,NA,1,3,1,3,36,1,3,2,2
49323,3,1,"2020-11-05",3,1,3,NA,1,3,1,3,36,3,3,1,1
72149,4,1,"2020-11-05",3,1,3,NA,1,3,1,3,35,1,3,1,1
28605,3,1,"2020-11-05",3,1,3,"No, she is still young, smart and in charge of us and her sister! ",1,3,1,3,34,1,3,1,1
86131,3,3,"2020-11-05",3,2,3,"She's recently become fascinated with lights and shadow & will chase them & dig at them. Some of the shadows are noticeable to us humans, others aren't, but she'll be highly focused on them.",2,3,2,3,39,1,3,1,1
23279,2,1,"2020-11-04",3,1,3,"Wrigley is 2 - we are constantly working on training and learning new tricks. He is very smart and picks up behaviors very quickly. He seems to be learning more quickly now than he was when I first began training.",5,2,1,3,36,1,3,1,1
82177,3,1,"2020-12-13",3,1,3,NA,2,3,1,3,36,2,3,1,1
58067,3,1,"2020-11-05",3,1,3,NA,1,3,1,3,34,1,3,1,1
13590,3,1,"2020-11-15",3,2,3,NA,1,3,1,3,35,1,3,1,1
24496,3,1,"2020-11-24",3,2,3,"no",3,3,1,3,37,1,3,1,1
75487,4,1,"2020-11-24",3,2,2,"I do believe Coronavirus and my constant schedule changes/routine changes have had an impact. Some weeks I am home everyday, some weeks I am gone 10 hours a day for 5 days. I now it had an impact on her just not having a routine. ",4,3,1,3,39,3,3,1,1
10282,3,1,"2020-11-11",3,1,3,"I have not seen any changes in Senna in the last 6 months.  And we have been with her even more than usual. ",1,3,1,3,34,1,3,1,1
64524,3,1,"2020-12-11",3,1,3,NA,1,3,1,3,34,1,3,1,1
39968,3,1,"2020-11-17",3,1,3,"He appears to want to learn more things and change up a previously learned behavior, ie. chasing a toy.  He's very quick in picking up games we play, but now he adjusts the game himself to make it more interesting to him.  The fact that he learns and thinks on his own, is absolutely remarkable.  Just like a kid.",1,3,1,3,34,1,3,1,1
46453,3,1,"2020-11-10",3,1,3,"none",1,3,1,3,34,1,3,1,1
63924,4,1,"2020-11-06",3,2,3,"he has become afraid of wet grass and will refuse to walk on it to go bathroom unless highly encouraged.",1,3,1,3,36,1,3,1,1
26602,4,2,"2020-11-04",3,2,3,NA,4,3,1,3,43,4,3,1,1
89498,3,1,"2020-11-06",3,1,3,NA,1,3,1,3,34,1,3,1,1
11585,3,1,"2020-11-09",3,2,3,NA,1,3,1,3,36,1,3,1,2
17373,3,1,"2020-11-05",3,2,3,NA,1,3,1,3,35,1,3,1,1
51241,3,1,"2020-11-15",3,1,3,NA,1,3,1,3,34,1,3,1,1
40895,2,1,"2020-11-05",3,1,3,NA,1,3,1,3,33,1,3,1,1
76438,4,2,"2020-11-14",3,1,3,"he just spends a little more time asleep.",1,3,1,3,37,2,3,1,1
17223,4,1,"2020-11-14",3,1,3,NA,1,3,1,3,35,1,3,1,1
83917,3,1,"2020-11-05",1,1,3,"Smokey is very nosey.  He has to see everything",1,3,1,3,32,1,3,1,1
47115,2,1,"2020-11-15",2,2,3,NA,1,3,1,3,33,1,3,1,1
42155,3,2,"2020-12-04",3,2,3,"No changes ",3,3,1,3,39,2,3,1,1
84250,3,1,"2020-12-03",3,1,3,NA,1,3,1,3,34,1,3,1,1
50429,3,1,"2020-11-04",1,1,1,NA,1,1,1,1,23,4,3,1,1
55336,4,2,"2020-11-23",3,1,3,NA,2,2,2,3,38,3,2,1,1
63765,4,2,"2020-11-06",3,1,3,"None",5,3,1,3,40,1,3,1,1
14649,3,1,"2020-11-04",3,1,3,NA,1,3,1,3,34,1,3,1,1
65531,3,1,"2020-12-05",1,2,3,"As she's moved from puppy to adult her thinking and information processing has improved. She's pretty darn smart.",1,3,1,3,33,1,3,1,1
76221,3,1,"2020-11-25",3,2,3,NA,1,3,1,3,35,1,3,1,1
79064,4,1,"2020-12-04",3,1,3,"My dog requires movement or play time. She goes nuts around 9-10pm if she has not burned off some energy. She will be vocal and try to grab me and pull me out. She will tap on the door and stand there until I go out with her. It is fun but sometimes too much but hey, she's a dog who needs played with. With winter arriving, we have been running less with her, and we are working through how to help her burn off her energy. ",1,3,2,3,36,1,3,1,1
16361,4,1,"2020-11-04",3,2,3,"No, I think his cognitive abilities have not changed.",1,3,1,3,36,1,3,1,1
30594,3,1,"2020-11-04",3,1,3,NA,1,3,1,3,34,1,3,1,1
56642,3,2,"2020-11-05",3,2,3,NA,1,3,1,3,36,1,3,1,1
19299,4,1,"2020-12-20",3,1,3,NA,1,3,1,3,35,1,3,1,1
71744,4,1,"2020-11-05",3,1,3,"Not really. Val is still peppy at times, and loves to play hide & seek with me. He can scamper up stairs, but takes a little longer getting up after resting outside on the cold ground (which is his favorite place to be during the day). His mentation and outlook on life seem normal to us. His eleventh birthday is November 11, which is pretty great for a 95 lb dog!",1,3,1,3,35,1,3,1,1
68156,4,1,"2020-12-19",3,1,3,"No",1,3,1,3,35,1,3,1,1
32565,3,2,"2020-11-06",3,2,3,NA,2,3,1,3,37,1,3,1,1
59607,3,3,"2020-12-03",4,2,4,"I think either his hearing has gotten worse or he sleeps more deeply, because we have to be careful not to startle him.  Things, like the garage door opening don't seem to wake him up like they used to.",1,3,1,3,44,4,4,1,1
49459,4,1,"2020-12-15",3,1,3,NA,1,3,1,3,35,1,3,1,1
36898,3,1,"2020-11-15",3,1,3,"No changes",1,3,1,3,34,1,3,1,1
70042,3,1,"2020-11-25",1,1,1,"""No, he's always been shy and doesn't """"LOVE"""" his walk but I think because his legs are so short the leaves and pine needles get stuck to his fur and he gets scared. """,1,1,1,1,18,1,1,1,1
89824,3,1,"2020-11-26",3,1,3,NA,1,3,1,3,34,1,3,1,1
29411,3,1,"2020-11-25",3,1,3,"Arizzi (pronounced Air- z) allows my husband and I to pet him all the time, he actually wraps himself around us like he cannot get close enough. My dog is with me 24/7 I take him everywhere, even to work. He is very discriminating about who he allows to touch him or who he will go up to. Never mean just evasive ",1,3,1,3,34,1,3,1,1
85209,3,3,"2020-12-25",4,1,3,"At 16, she is very old.  So far changes are very gradual, over years, not noticible over 6 months.",4,3,1,3,40,1,3,1,1
59817,2,2,"2020-11-05",3,2,3,"""She has started """"losing"""" me when she doesn't notice i've left a room, and then will bark until i come back and find her.  She's losing her hearing, so i assume part of it is that she can't hear where i am in the house""",1,3,1,3,35,1,3,1,1
651,4,1,"2020-11-21",3,1,3,NA,1,3,1,3,36,1,3,1,2
719,4,1,"2020-12-08",3,1,3,NA,1,3,1,3,35,1,3,1,1
17255,3,1,"2020-11-18",3,2,3,"No...he has no issues so has stayed the same since 6 months ago.  Just occasionally may not see food as vision may be declining slightly (has spot on eye/not a cataract per vet).  ",1,3,1,3,35,1,3,1,1
57277,3,1,"2020-11-21",3,1,3,"At almost 3 years old, he is finally showing some signs of mature behavior.  Less of the puppy/young dog crazies.",1,3,1,3,34,1,3,1,1
89714,4,3,"2020-11-19",1,3,3,NA,3,3,1,1,36,4,3,1,1
77668,3,1,"2020-11-09",3,1,3,NA,1,3,1,3,34,1,3,1,1
69008,4,1,"2020-11-26",3,1,3,NA,1,3,1,3,37,2,3,1,2
89545,4,1,"2020-11-28",3,1,3,"""She seems to be """"mellowing out"""".  She is not quite as quick to challenge other dogs, more often preferring to ignore them, especially puppies.  Previously, she was more willing to interact with puppies, correct them with a growl when they were too intrusive.  Now when she sees a puppy she will go out of her way to avoid them.""",1,3,1,3,35,1,3,1,1
40554,3,1,"2020-11-04",3,1,3,NA,1,3,1,3,34,1,3,1,1
62594,3,1,"2020-11-04",3,1,3,"More vocal with a very deep bark",1,3,1,3,34,1,3,1,1
63935,3,4,"2020-11-05",3,1,3,NA,1,3,1,3,38,2,3,1,1
76350,4,1,"2020-11-04",3,1,3,"she seems more needy, want us to pet her more  or give her rubs",1,3,1,3,35,1,3,1,1
31899,1,1,"2020-11-14",2,2,4,"yes he is perky and running around ever since I have been feeding him Dr. Marty's...he seems to have more energy.   ",1,2,1,2,32,2,4,1,1
55073,3,1,"2020-11-04",3,2,3,"She has become more observant at home more of the guard dog, barking out our back window at the neighbors cat, rabbits or deer in the back yard. ",1,3,1,3,35,1,3,1,1
2518,5,1,"2020-11-14",5,2,5,NA,5,5,1,4,52,1,3,1,1
63032,3,1,"2020-11-14",3,4,4,"Well I'm answering these questions with a dog that has PRA..the vet said probably by the time he's 7 he will be blind.. he's 6 1/2... night vision bad .. daytime okay except his peripheral is closing in..sad!! ",1,3,1,3,48,5,4,3,3
35593,3,1,"2020-11-16",3,1,3,NA,1,3,1,3,34,1,3,1,1
78323,2,1,"2020-11-16",3,2,3,NA,1,3,1,3,34,1,3,1,1
38688,3,4,"2020-11-05",2,1,3,"She is more obedient: Follows commands quicker and more compliantly.",1,3,1,3,36,1,3,1,1
79887,3,1,"2020-11-27",4,2,3,"N/a",1,3,1,3,36,1,3,1,1
92124,1,2,"2020-12-18",1,2,1,NA,1,1,1,1,18,1,1,1,1
41824,3,1,"2020-11-04",3,1,3,NA,1,3,1,3,34,1,3,1,1
54036,2,1,"2020-12-13",3,2,3,"more active because of the cooler weather. He hates the hot and humid. ",1,3,1,3,34,1,3,1,1
84490,3,3,"2020-11-14",3,1,3,"Her anxiety has decreased when I leave the house but I have also started crating her again. It's been about a year since I've crated her and at that time she did not like being crated. Now she doesn't mind at all, sleeps in there on her own terms during the day even. Her energy levels have dropped a bit now that she's nearing 3. Doesn't demand my attention as much or want to play with her toys/with me quite as much. Also seems to be getting more affectionate and likes laying closer to me on the sofa.",2,3,1,3,38,1,3,1,2
90140,3,1,"2020-12-09",3,1,3,"""has become a bit more cautious in her stalking of """"prey"""" (squirrels!) Instead of charging across the yard at full speed, she has 'learned' to approach slowly untill much closer!! ( sometimes still charges wrecklessly!""",1,3,1,3,34,1,3,1,1
15021,4,5,"2020-11-04",3,3,4,"He is much more food oriented (always has been, but now is more). ",1,3,1,3,44,1,3,1,2
27084,3,4,"2020-11-04",3,1,3,NA,1,3,1,3,38,2,3,1,1
72357,3,5,"2020-11-05",3,1,3,NA,1,3,1,3,38,1,3,1,1
46410,3,3,"2020-11-16",3,2,3,NA,1,3,1,3,37,1,3,1,1
42111,3,5,"2020-12-05",3,1,3,"No observed changes",1,3,1,3,38,1,3,1,1
80609,3,5,"2020-11-05",3,1,3,"""Tuukka seems to be retaining more words and phrases such as """"Go upstairs and say hi,"""" """"You can go look out the window"""" and """"Do you see any puppies?"""" in addition to love, hug, treat, good boy, bath, water, walk, ride, park, go outside, get a drink, okay, follow, and the names of some of the neighborhood dogs; and the common commands of sit, shake, down, stay, roll over and bang bang (he plays dead).   I did an Internet search of a dog's eyesight, what they see and how far away; Tuukka often spots dogs (or movements) from a much greater distance than my search results claim.""",1,3,1,3,38,1,3,1,1
71327,3,1,"2020-11-05",3,1,3,NA,1,3,1,3,34,1,3,1,1
85258,3,1,"2020-12-07",3,1,3,NA,1,3,1,3,34,1,3,1,1
14465,3,1,"2020-11-24",3,1,3,NA,2,3,1,3,35,1,3,1,1
29617,3,1,"2020-11-17",3,1,3,NA,1,3,1,3,34,1,3,1,1
57315,3,5,"2020-11-10",3,2,3,"no",1,3,1,3,39,1,3,1,1
17226,3,3,"2020-12-08",2,2,3,"More skittish ",1,3,3,3,38,1,3,1,1
86720,4,1,"2020-12-06",4,1,3,"Does not like strangers or any dogs or cats",3,4,1,3,39,1,3,1,1
73542,3,1,"2020-11-14",3,1,3,"no",1,3,1,3,34,1,3,1,1
65926,3,1,"2020-11-15",3,1,3,NA,1,3,1,3,36,1,3,3,1
42351,3,1,"2020-11-04",3,1,3,NA,1,3,1,3,34,1,3,1,1
65917,3,1,"2020-11-04",3,2,4,NA,1,3,1,3,37,1,3,1,1
50939,4,1,"2020-12-06",3,1,3,NA,5,3,1,3,44,4,3,1,3
62354,3,1,"2020-12-17",2,1,3,NA,3,3,1,3,35,1,3,1,1
80370,5,3,"2020-11-25",1,2,4,"I think everything is attributed to Jack's gradual loss of hearing and sight (cataracts).",5,4,1,4,45,1,1,1,1
85433,3,1,"2020-11-04",3,1,3,NA,1,3,1,3,34,1,3,1,1
19922,3,1,"2020-11-05",3,1,3,"Have not noted any cognitive changes at all. The same bright dog he's always been. ",1,3,1,3,34,1,3,1,1
54522,4,1,"2020-11-04",3,1,3,"Not really; she's a puppy. ",4,2,1,3,37,1,3,1,1
16955,2,1,"2020-11-10",3,1,3,NA,4,3,1,3,37,2,3,1,1
74408,2,1,"2020-11-15",3,1,3,"Colby continues to become more affectionate with age. He is also more patient in terms when needing to wait for walks, hikes, going to daycare, and when receiving treats. I suspect much of this is in response to him becoming more and more confident that his expectations will in all likelihood be met. I have not noted any decline in his cognitive  or sensory abilities over the last 6 years. He has very subtlely slowed in terms of stamina, but nobody is getting any younger. He certainly hasn't lost any enthusiasm for hunting squirrels. ",1,3,1,3,33,1,3,1,1
43327,4,1,"2020-11-20",3,2,3,"Slowing down a little",1,3,1,3,36,1,3,1,1
43359,4,1,"2020-11-06",3,1,3,"No",1,3,1,3,37,3,3,1,1
16619,4,1,"2020-11-07",3,2,3,NA,1,3,1,3,36,1,3,1,1
27970,3,1,"2020-12-17",3,1,3,NA,1,3,1,3,34,1,3,1,1
81550,4,3,"2020-11-13",4,2,3,"More fear aggression toward new people, and even known people that haven't been here in a several weeks. Increased startle reflex when being petted especially on the side of his head.",1,3,1,3,39,1,3,1,1
12630,3,1,"2020-11-04",3,1,3,"He's gotten faster and more prolific hunting small rodents and birds in the back yard. Otherwise no major changes. ",1,3,1,3,34,1,3,1,1
48265,3,1,"2020-11-14",3,1,3,NA,1,3,1,3,34,1,3,1,1
80904,3,1,"2020-11-11",3,1,3,"no changes",1,3,1,3,34,1,3,1,1
89045,3,1,"2020-11-09",3,2,3,"""My dog is only 4 months old, so these questions are irrelevant and I answered """"the same"""" because that was my best option.  Need to have an NA option.""",1,3,1,3,35,1,3,1,1
64588,4,1,"2020-11-17",4,1,3,"Max is slowing down. Would rather stay in his warm bed than take a walk, though once we are headed home, he is happy as a clam!!   All in all, I think he is doing very well.",1,3,1,3,36,1,3,1,1
87600,3,1,"2020-11-28",3,1,3,"None",1,3,1,3,34,1,3,1,1
991,3,1,"2020-11-29",3,1,3,"He used to love kids/children but lately is wary of them.",1,3,1,3,34,1,3,1,1
32116,2,1,"2020-11-15",3,1,3,NA,1,3,1,3,33,1,3,1,1
19906,3,1,"2020-11-04",3,1,3,NA,1,3,1,3,34,1,3,1,1
34199,3,1,"2020-11-30",2,1,3,NA,1,3,1,3,33,1,3,1,1
10194,3,3,"2020-11-05",3,2,3,"Just very recently, in the past month or so, I have noticed two things. Just sometimes ignores me when I call her to get her nightly pills.... She has never done that before. And she stays very close to me at home even when the other dogs go off and play or run. early very long time a huge space that they plan but she lately tends to stay close to home, close to me.",1,3,1,3,37,1,3,1,1
23969,3,1,"2020-11-04",3,1,3,"No changes",1,3,1,3,34,1,3,1,1
54881,3,1,"2020-12-07",3,1,3,NA,2,3,1,3,35,1,3,1,1
26326,4,3,"2020-11-11",3,2,3,"""He has in general become more comfortable with us (he came from a rescue organization out of a shelter, then foster home for a month before being adopted by us at 9 months of age. Now at 2.5yr old and with a """"new' 9mo old puppy in the home, he's much more relaxed with us humans.. He allows much more contact with petting him all over-he used to be very Leary of his hind end being contacted.""",1,1,1,3,36,1,3,1,1
