"dog_id","hs_condition","hs_condition_cause_other_description","hs_condition_is_congenital","hs_condition_other_description","hs_condition_type","hs_diagnosis_month","hs_diagnosis_year","hs_eye_condition_cause","hs_follow_up_ongoing","hs_neurological_condition_vestibular_disease_type","hs_required_surgery_or_hospitalization"
38488,406,NA,"False",NA,4,1,2013,NA,"True",NA,4
38488,915,"associated with early spaying","False",NA,9,1,2011,NA,"True",NA,4
38488,1801,NA,"False",NA,18,9,2017,NA,"False",NA,1
61589,705,NA,"False",NA,7,8,2020,NA,"False",NA,4
61589,1617,NA,"False",NA,16,4,2019,NA,"False",NA,4
91188,310,NA,"False",NA,3,1,2020,NA,"False",NA,4
90378,1215,NA,"False",NA,12,2,2020,NA,"False",NA,4
90378,1812,NA,"False",NA,18,7,2020,NA,"False",NA,1
86868,306,NA,"False",NA,3,8,2018,NA,"False",NA,4
51360,809,NA,"False",NA,8,1,2020,NA,"True",NA,4
51360,916,NA,"False",NA,9,1,2017,NA,"False",NA,4
51360,1803,NA,"False",NA,18,1,2017,NA,"False",NA,4
74187,1117,NA,"False",NA,11,2,2013,NA,"False",NA,4
68401,NA,NA,"False",NA,9,NA,NA,NA,NA,NA,NA
54757,704,NA,"True",NA,7,12,2017,NA,"False",NA,1
54757,915,NA,"False",NA,9,4,2020,NA,"False",NA,4
25355,102,NA,"False",NA,1,6,2020,NA,"True",NA,4
25355,202,NA,"False",NA,2,3,2020,NA,"False",NA,4
25355,1198,NA,"False","Torn ACL",11,9,2020,NA,"False",NA,4
25355,1898,NA,"False","Torn Rear leg ACL",18,9,2020,NA,"False",NA,4
92310,406,NA,"False",NA,4,6,2020,NA,"True",NA,4
92310,407,NA,"False",NA,4,10,2020,NA,"True",NA,4
92310,423,NA,"False",NA,4,10,2020,NA,"True",NA,4
92310,424,NA,"False",NA,4,10,2020,NA,"True",NA,4
92310,426,NA,"False",NA,4,5,2020,NA,"True",NA,4
92310,1198,NA,"False","no specific diagnoses given",11,10,2018,NA,"True",NA,4
92310,1998,NA,"False","no diagnosis , just suspicion",19,10,2018,NA,"True",NA,4
64942,304,NA,"False",NA,3,6,2017,NA,"True",NA,4
64942,307,NA,"False",NA,3,6,2016,NA,"True",NA,4
64942,809,NA,"False",NA,8,8,2018,NA,"False",NA,4
64942,1701,NA,"False",NA,17,4,2020,NA,"False",NA,4
64942,1805,NA,"False",NA,18,4,2016,NA,"False",NA,1
50204,1106,NA,"False",NA,11,5,2018,NA,"True",NA,4
50204,1629,NA,"False",NA,16,9,2017,NA,"False",NA,2
50204,1801,NA,"False",NA,18,4,2015,NA,"False",NA,2
57321,504,NA,"False",NA,5,10,2019,NA,"False",NA,4
57321,1110,NA,"False",NA,11,12,2017,NA,"True",NA,3
57321,1619,NA,"False",NA,16,12,2016,NA,"True",NA,4
57321,1801,NA,"False",NA,18,10,2016,NA,"False",NA,3
20409,306,NA,"False",NA,3,4,2020,NA,"False",NA,1
20409,504,NA,"False",NA,5,7,2020,NA,"False",NA,4
20409,519,NA,"False","Valvular something or other",5,7,2020,NA,"False",NA,4
20409,1198,NA,"False","Arthritis in elbow",11,8,2020,NA,"False",NA,4
20409,1605,NA,"False",NA,16,12,2018,NA,"False",NA,4
20409,1614,NA,"False",NA,16,6,2020,NA,"True",NA,4
20409,1812,NA,"False",NA,18,3,2020,NA,"False",NA,4
34655,498,NA,"False","sun allergy",4,10,2014,NA,"True",NA,4
34655,1106,NA,"False",NA,11,10,2017,NA,"True",NA,4
50971,304,NA,"False",NA,3,3,2019,NA,"False",NA,4
50971,305,NA,"False",NA,3,3,2019,NA,"False",NA,1
78735,304,NA,"False",NA,3,10,2019,NA,"False",NA,4
78735,306,NA,"False",NA,3,10,2018,NA,"False",NA,1
78735,423,NA,"False",NA,4,10,2017,NA,"False",NA,4
78735,426,NA,"False",NA,4,10,2013,NA,"False",NA,4
78735,898,NA,"False","unsure of the name- some liver enzyme was elevated for a while ",8,4,2017,NA,"True",NA,4
78735,1312,NA,"False",NA,13,2,2015,NA,"False",NA,4
78735,1801,NA,"False",NA,18,8,2014,NA,"False",NA,1
67422,1598,NA,"True","pancreatic disability does not digest her food without Pancreatic Powder in food",15,9,2014,NA,"True",NA,4
67422,804,NA,"False",NA,8,9,2014,NA,"True",NA,4
64461,1617,NA,"False",NA,16,2,2020,NA,"False",NA,4
26052,1198,NA,"True","Legg Calve Perthes",11,9,2008,NA,"True",NA,3
26052,304,NA,"False",NA,3,10,2016,NA,"True",NA,1
26052,305,NA,"False",NA,3,10,2016,NA,"True",NA,1
26052,1098,NA,"False","retained testicle subcutaneous",10,10,2016,NA,"True",NA,1
73070,304,NA,"False",NA,3,4,2019,NA,"True",NA,1
73070,305,NA,"False",NA,3,4,2019,NA,"True",NA,1
73070,307,NA,"False",NA,3,4,2019,NA,"True",NA,4
73070,412,NA,"False",NA,4,8,2018,NA,"True",NA,4
73070,426,NA,"False",NA,4,8,2018,NA,"True",NA,4
73070,706,NA,"False",NA,7,8,2020,NA,"True",NA,4
73070,914,NA,"False",NA,9,4,2018,NA,"True",NA,4
73070,1616,NA,"False",NA,16,8,2020,NA,"False",NA,4
73070,1812,NA,"False",NA,18,7,2019,NA,"False",NA,4
27830,205,NA,"False",NA,2,9,2019,NA,"False",NA,4
27830,504,NA,"False",NA,5,5,2016,NA,"True",NA,4
27830,998,NA,"False","His kidney function is not what it should be...I don't know if it has a specific name. ",9,6,2020,NA,"True",NA,4
27830,1619,NA,"False",NA,16,3,2008,NA,"False",NA,4
11927,304,NA,"False",NA,3,3,2020,NA,"True",NA,4
11927,307,NA,"False",NA,3,11,2020,NA,"True",NA,4
80825,412,NA,"False",NA,4,9,2018,NA,"False",NA,4
80825,712,NA,"False",NA,7,9,2018,NA,"False",NA,4
80825,1798,NA,"False","Xylitol",17,3,2020,NA,"False",NA,4
67338,426,NA,"False",NA,4,4,2017,NA,"True",NA,4
67338,1622,NA,"False",NA,16,5,2016,NA,"False",NA,4
67338,1634,NA,"False",NA,16,5,2016,NA,"False",NA,4
67338,1637,NA,"False",NA,16,5,2016,NA,"False",NA,4
67338,1640,NA,"False",NA,16,5,2016,NA,"False",NA,4
10713,910,NA,"False",NA,9,1,2019,NA,"True",NA,3
10713,914,NA,"False",NA,9,1,2019,NA,"True",NA,3
10713,1805,NA,"False",NA,18,1,2019,NA,"False",NA,3
10713,1898,NA,"False","Bladder stones",18,6,2019,NA,"False",NA,3
46314,101,"the  cause of blindness in one eye is unknown.","False",NA,1,4,2019,98,"False",NA,4
46314,109,NA,"False",NA,1,3,2019,NA,"False",NA,4
46314,304,NA,"False",NA,3,7,2020,NA,"False",NA,1
46314,305,NA,"False",NA,3,7,2020,NA,"False",NA,1
46314,412,NA,"False",NA,4,4,2019,NA,"False",NA,4
84937,703,NA,"False",NA,7,10,2011,NA,"False",NA,4
84937,1198,NA,"False","slight scoliosis, hip weakness",11,9,2011,NA,"True",NA,4
84937,1635,NA,"False",NA,16,10,2013,NA,"False",NA,4
84937,1801,NA,"False",NA,18,11,2011,NA,"False",NA,4
5644,108,NA,"False",NA,1,9,2019,NA,"False",NA,4
5644,305,NA,"False",NA,3,7,2017,NA,"False",NA,3
5644,510,NA,"False",NA,5,9,2019,NA,"False",NA,4
5644,713,NA,"False",NA,7,9,2019,NA,"False",NA,3
5644,1113,NA,"False",NA,11,4,2020,NA,"False",NA,4
5644,1798,NA,"False","He has had intestinal blockage from eating trash. It once required hospitalization due to high Red blood cell count and dehydration",17,9,2019,NA,"False",NA,2
5644,1801,NA,"False",NA,18,1,2012,NA,"False",NA,4
5644,1817,NA,"False",NA,18,10,2017,NA,"False",NA,4
17309,108,NA,"False",NA,1,8,2012,NA,"False",NA,4
17309,305,NA,"False",NA,3,9,2019,NA,"False",NA,1
17309,1605,NA,"False",NA,16,5,2018,NA,"False",NA,4
54256,504,NA,"True",NA,5,9,2010,NA,"False",NA,4
54256,102,NA,"False",NA,1,3,2020,NA,"True",NA,4
54256,313,NA,"False",NA,3,9,2020,NA,"False",NA,4
54256,504,NA,"False",NA,5,9,2010,NA,"False",NA,4
69151,1616,NA,"False",NA,16,11,2019,NA,"False",NA,4
69151,1617,NA,"False",NA,16,11,2019,NA,"False",NA,4
30304,201,NA,"False",NA,2,9,2019,NA,"False",NA,4
30304,423,NA,"False",NA,4,7,2017,NA,"False",NA,4
30304,604,NA,"False",NA,6,11,2020,NA,"False",NA,4
30304,1810,NA,"False",NA,18,5,2008,NA,"False",NA,4
11632,425,NA,"False",NA,4,10,2018,NA,"False",NA,4
11632,1014,NA,"False",NA,10,12,2018,NA,"False",NA,3
59685,1813,NA,"False",NA,18,8,2010,NA,"False",NA,1
88361,203,NA,"False",NA,2,6,2012,NA,"True",NA,4
88361,605,NA,"False",NA,6,5,2013,NA,"True",NA,4
88361,1605,NA,"False",NA,16,5,2013,NA,"True",NA,4
41861,411,NA,"False",NA,4,7,2016,NA,"False",NA,4
41861,432,NA,"False",NA,4,7,2012,NA,"False",NA,4
88558,310,NA,"False",NA,3,4,2016,NA,"False",NA,4
88558,405,NA,"False",NA,4,4,2015,NA,"True",NA,4
88558,412,NA,"False",NA,4,4,2013,NA,"True",NA,4
88558,423,NA,"False",NA,4,4,2015,NA,"True",NA,4
88558,1198,NA,"False","Bow legs",11,4,2015,NA,"True",NA,4
88558,1601,NA,"False",NA,16,4,2017,NA,"False",NA,4
80483,1106,NA,"False",NA,11,5,2020,NA,"True",NA,4
85644,304,NA,"False",NA,3,11,2012,NA,"False",NA,1
85644,305,NA,"False",NA,3,2,2015,NA,"False",NA,1
85644,1117,NA,"False",NA,11,3,2019,NA,"False",NA,4
36888,313,NA,"False",NA,3,8,2013,NA,"False",NA,4
36888,1605,NA,"False",NA,16,1,2019,NA,"False",NA,4
36888,1617,NA,"False",NA,16,8,2014,NA,"False",NA,4
47414,998,NA,"True","Possible malformed kidneys",9,8,2018,NA,"True",NA,4
47414,1622,NA,"False",NA,16,7,2017,NA,"False",NA,4
40921,108,NA,"False",NA,1,1,2020,NA,"False",NA,4
40921,1622,NA,"False",NA,16,7,2019,NA,"False",NA,4
67606,198,NA,"False","lenticular sclerosis",1,6,2019,NA,"False",NA,4
67606,398,NA,"False","enamal defects in teeth due to fever with parvo",3,8,2013,NA,"True",NA,1
67606,1108,NA,"False",NA,11,10,2015,NA,"True",NA,4
67606,1113,NA,"False",NA,11,10,2015,NA,"True",NA,4
67606,1605,NA,"False",NA,16,7,2013,NA,"False",NA,4
67606,1617,NA,"False",NA,16,7,2019,NA,"False",NA,4
67606,1630,NA,"False",NA,16,6,2013,NA,"True",NA,2
67606,1634,NA,"False",NA,16,7,2013,NA,"False",NA,4
67606,1637,NA,"False",NA,16,7,2013,NA,"False",NA,4
67606,1701,NA,"False",NA,17,12,2018,NA,"True",NA,4
67606,1898,NA,"False","damaged growth plate in left elbow",18,10,2015,NA,"True",NA,4
73825,108,NA,"False",NA,1,4,2018,NA,"False",NA,4
73825,198,NA,"False","Corneal abrasion ",1,10,2017,NA,"False",NA,4
73825,1622,NA,"False",NA,16,5,2018,NA,"False",NA,4
73825,1634,NA,"False",NA,16,5,2018,NA,"False",NA,4
73825,1640,NA,"False",NA,16,5,2018,NA,"False",NA,4
82658,305,NA,"False",NA,3,1,2019,NA,"True",NA,1
82658,498,NA,"False","follicular cyst",4,1,2020,NA,"True",NA,1
42811,304,NA,"False",NA,3,8,2019,NA,"False",NA,1
42811,305,NA,"False",NA,3,8,2017,NA,"False",NA,1
13876,101,NA,"False",NA,1,1,2018,2,"False",NA,4
13876,102,NA,"False",NA,1,1,2017,NA,"False",NA,4
13876,202,NA,"False",NA,2,1,2018,NA,"False",NA,4
13876,205,NA,"False",NA,2,1,2018,NA,"False",NA,4
13876,304,NA,"False",NA,3,1,2017,NA,"False",NA,4
13876,305,NA,"False",NA,3,1,2010,NA,"False",NA,4
13876,426,NA,"False",NA,4,1,2009,NA,"False",NA,4
13876,914,NA,"False",NA,9,6,2011,NA,"False",NA,1
13876,1305,NA,"False",NA,13,1,2012,NA,"False",NA,4
86831,202,NA,"False",NA,2,6,2020,NA,"False",NA,4
86831,404,NA,"False",NA,4,6,2020,NA,"True",NA,4
86831,426,NA,"False",NA,4,10,2020,NA,"True",NA,4
86831,1617,NA,"False",NA,16,11,2019,NA,"False",NA,4
86831,1813,NA,"False",NA,18,4,2020,NA,"False",NA,4
65026,708,NA,"False",NA,7,9,2016,NA,"True",NA,4
65026,712,NA,"False",NA,7,12,2016,NA,"False",NA,4
65026,1898,NA,"False","tear in ACL",18,4,2017,NA,"False",NA,4
81836,202,NA,"False",NA,2,7,2019,NA,"True",NA,4
81836,406,NA,"False",NA,4,7,2019,NA,"True",NA,4
53553,1605,NA,"False",NA,16,1,2018,NA,"False",NA,4
53553,1617,NA,"False",NA,16,2,2018,NA,"False",NA,4
53553,1623,NA,"False",NA,16,1,2018,NA,"False",NA,4
53553,1637,NA,"False",NA,16,4,2018,NA,"False",NA,4
4827,1601,NA,"False",NA,16,1,2019,NA,"False",NA,4
27789,1605,NA,"False",NA,16,8,2018,NA,"False",NA,4
27789,1617,NA,"False",NA,16,9,2018,NA,"False",NA,4
32370,1634,NA,"False",NA,16,8,2019,NA,"False",NA,4
32370,1705,NA,"False","Marijuana ",17,4,2020,NA,"False",NA,4
46957,1619,NA,"False",NA,16,8,2014,NA,"False",NA,2
29443,305,NA,"False",NA,3,9,2018,NA,"True",NA,1
29443,512,NA,"False",NA,5,9,2019,NA,"True",NA,4
29443,612,NA,"False",NA,6,11,2011,NA,"True",NA,4
29443,1804,NA,"False",NA,18,11,2011,NA,"False",NA,1
12539,1605,NA,"False",NA,16,12,2018,NA,"False",NA,4
12061,1627,NA,"False",NA,16,6,2014,NA,"False",NA,4
65426,498,NA,"False","symmetrical leucoid onchodystrophy",4,3,2020,NA,"True",NA,3
65426,1998,NA,"False","symmetrical lucid onchodystrophy",19,3,2020,NA,"True",NA,4
65426,NA,NA,"False",NA,7,NA,NA,NA,NA,NA,NA
80898,1617,NA,"False",NA,16,10,2019,NA,"False",NA,4
80898,1634,NA,"False",NA,16,10,2019,NA,"False",NA,4
36582,304,NA,"False",NA,3,9,2018,NA,"False",NA,1
36582,398,NA,"False","Epulus",3,9,2018,NA,"False",NA,1
36582,1601,NA,"False",NA,16,9,2017,NA,"False",NA,4
29779,202,NA,"False",NA,2,1,2020,NA,"False",NA,4
29779,1622,NA,"False",NA,16,9,2019,NA,"False",NA,4
29779,1898,NA,"False","Front Leg Amputation",18,8,2019,NA,"False",NA,3
90706,423,NA,"False",NA,4,3,2019,NA,"False",NA,4
82336,1198,NA,"False","Growing pains causing reocurring lameness",11,7,2020,NA,"True",NA,4
52412,423,NA,"False",NA,4,8,2020,NA,"False",NA,4
52412,432,NA,"False",NA,4,8,2010,NA,"True",NA,4
52412,915,"From being spayed to late/early","False",NA,9,6,2018,NA,"True",NA,4
52412,1627,NA,"False",NA,16,6,2018,NA,"True",NA,4
63095,411,NA,"False",NA,4,8,2019,NA,"False",NA,4
63095,915,NA,"False",NA,9,5,2013,NA,"True",NA,4
63095,1106,NA,"False",NA,11,2,2020,NA,"True",NA,4
63095,1816,NA,"False",NA,18,6,2016,NA,"False",NA,4
75730,205,NA,"False",NA,2,8,2019,NA,"False",NA,4
75730,305,NA,"False",NA,3,1,2016,NA,"False",NA,1
75730,409,NA,"False",NA,4,1,2010,NA,"True",NA,4
75730,424,NA,"False",NA,4,10,2019,NA,"True",NA,4
75730,914,NA,"False",NA,9,1,2019,NA,"True",NA,4
75730,1312,NA,"False",NA,13,1,2018,NA,"True",NA,4
75730,1902,NA,"False",NA,19,1,2010,NA,"True",NA,4
59003,202,NA,"False",NA,2,10,2020,NA,"False",NA,4
59003,1704,NA,"False","Adderall",17,1,2019,NA,"False",NA,4
84488,1612,NA,"False",NA,16,6,2020,NA,"False",NA,4
71663,406,NA,"False",NA,4,6,2018,NA,"False",NA,4
71663,504,NA,"False",NA,5,4,2016,NA,"False",NA,4
71663,1312,NA,"False",NA,13,4,2015,NA,"True",NA,4
71663,1601,NA,"False",NA,16,3,2012,NA,"False",NA,4
84810,202,NA,"False",NA,2,1,2012,NA,"True",NA,2
84810,206,NA,"False",NA,2,6,2019,NA,"True",NA,2
84810,809,NA,"False",NA,8,5,2013,NA,"True",NA,4
36509,504,NA,"False",NA,5,11,2020,NA,"False",NA,4
36509,915,NA,"False",NA,9,6,2020,NA,"False",NA,4
33688,201,NA,"False",NA,2,10,2019,NA,"False",NA,4
33688,304,NA,"False",NA,3,1,2017,NA,"False",NA,1
33688,305,NA,"False",NA,3,12,2015,NA,"False",NA,1
33688,411,NA,"False",NA,4,8,2019,NA,"False",NA,4
33688,426,NA,"False",NA,4,6,2013,NA,"False",NA,4
33688,798,NA,"False","""""""garbage belly""""""",7,9,2019,NA,"False",NA,4
33688,1601,NA,"False",NA,16,6,2018,NA,"False",NA,4
33688,1622,NA,"False",NA,16,8,2020,NA,"False",NA,4
33688,1627,NA,"False",NA,16,10,2012,NA,"False",NA,4
33688,1798,NA,"False","Monkshook (Aconite)",17,5,2016,NA,"False",NA,2
33688,1810,NA,"False",NA,18,8,2017,NA,"False",NA,4
33688,1817,NA,"False",NA,18,2,2019,NA,"False",NA,4
54158,1709,NA,"False",NA,17,4,2016,NA,"False",NA,4
54158,1801,NA,"False",NA,18,1,2017,NA,"False",NA,1
89665,410,NA,"False",NA,4,6,2018,NA,"False",NA,4
89665,1708,NA,"False",NA,17,6,2016,NA,"False",NA,4
55794,104,NA,"False",NA,1,5,2014,NA,"True",NA,4
55794,202,NA,"False",NA,2,6,2016,NA,"False",NA,4
55794,916,NA,"False",NA,9,4,2018,NA,"True",NA,4
55794,1215,NA,"False",NA,12,9,2012,NA,"True",NA,4
55794,1616,NA,"False",NA,16,9,2012,NA,"False",NA,4
76360,304,NA,"False",NA,3,4,2017,NA,"False",NA,4
76360,305,NA,"False",NA,3,4,2017,NA,"False",NA,1
76360,306,NA,"False",NA,3,4,2017,NA,"False",NA,1
76360,411,NA,"False",NA,4,9,2014,NA,"False",NA,4
76360,423,NA,"False",NA,4,6,2018,NA,"True",NA,4
76360,1703,NA,"False",NA,17,5,2015,NA,"False",NA,4
76360,1801,NA,"False",NA,18,4,2018,NA,"False",NA,4
41029,304,NA,"False",NA,3,4,2018,NA,"True",NA,4
41029,307,NA,"False",NA,3,4,2018,NA,"True",NA,4
41029,504,NA,"False",NA,5,6,2014,NA,"True",NA,4
41029,705,NA,"False",NA,7,10,2010,NA,"True",NA,4
41029,1637,NA,"False",NA,16,4,2020,NA,"False",NA,4
90747,306,NA,"False",NA,3,1,2020,NA,"False",NA,4
90747,1817,NA,"False",NA,18,7,2020,NA,"False",NA,4
54740,305,NA,"False",NA,3,10,2020,NA,"False",NA,1
54740,406,NA,"False",NA,4,6,2017,NA,"True",NA,4
1640,498,NA,"False","pilomatrricoma",4,3,2018,NA,"False",NA,4
1640,1705,NA,"False","marijuana",17,6,2014,NA,"False",NA,2
33584,202,NA,"False",NA,2,3,2020,NA,"False",NA,4
33584,504,NA,"False",NA,5,8,2010,NA,"True",NA,4
33584,1601,NA,"False",NA,16,6,2018,NA,"False",NA,4
33584,1810,NA,"False",NA,18,3,2009,NA,"False",NA,4
14278,304,NA,"False",NA,3,9,2018,NA,"False",NA,4
14278,305,NA,"False",NA,3,9,2018,NA,"False",NA,1
14278,714,NA,"False",NA,7,1,2019,NA,"False",NA,2
14278,809,NA,"False",NA,8,4,2020,NA,"False",NA,4
14278,1617,NA,"False",NA,16,1,2019,NA,"False",NA,2
14278,1627,NA,"False",NA,16,8,2019,NA,"False",NA,4
14278,1703,NA,"False",NA,17,3,2019,NA,"False",NA,4
9597,205,NA,"False",NA,2,4,2019,NA,"False",NA,4
9597,305,NA,"False",NA,3,2,2010,NA,"False",NA,1
9597,306,NA,"False",NA,3,9,2017,NA,"False",NA,1
9597,405,NA,"False",NA,4,9,2016,NA,"False",NA,4
9597,906,NA,"False",NA,9,7,2017,NA,"True",NA,4
9597,1118,NA,"False",NA,11,5,2014,NA,"True",NA,4
9597,1205,NA,"False",NA,12,7,2019,NA,"False",NA,4
9597,1306,NA,"False",NA,13,7,2015,NA,"True",NA,4
44992,198,NA,"False","pannus",1,8,2015,NA,"True",NA,4
44992,1110,NA,"False",NA,11,8,2015,NA,"True",NA,4
44992,1617,NA,"False",NA,16,6,2016,NA,"False",NA,4
44992,1817,NA,"False",NA,18,8,2014,NA,"False",NA,1
78387,108,NA,"False",NA,1,4,2019,NA,"False",NA,4
78387,709,NA,"False",NA,7,1,2019,NA,"False",NA,4
78387,1605,NA,"False",NA,16,1,2020,NA,"False",NA,4
70373,1816,NA,"False",NA,18,4,2016,NA,"False",NA,1
64335,1637,NA,"False",NA,16,4,2017,NA,"False",NA,4
67388,305,NA,"False",NA,3,9,2018,NA,"False",NA,1
67388,406,NA,"False",NA,4,1,2017,NA,"False",NA,4
67388,415,NA,"False",NA,4,6,2020,NA,"False",NA,4
67388,915,"possible late spaying","False",NA,9,1,2015,NA,"True",NA,4
51436,1113,NA,"False",NA,11,6,2020,NA,"False",NA,4
51436,1812,NA,"False",NA,18,6,2016,NA,"False",NA,4
78617,407,NA,"False",NA,4,7,2020,NA,"True",NA,4
78617,1110,NA,"False",NA,11,9,2018,NA,"True",NA,3
30046,304,NA,"False",NA,3,6,2020,NA,"False",NA,4
30046,398,NA,"False","worn-down teeth",3,6,2020,NA,"False",NA,4
30046,1617,NA,"False",NA,16,6,2020,NA,"False",NA,4
3064,307,NA,"False",NA,3,2,2016,NA,"True",NA,4
3064,1617,NA,"False",NA,16,6,2016,NA,"False",NA,4
3064,1798,NA,"False","ate shoe polish as a puppy",17,1,2016,NA,"False",NA,4
1619,305,NA,"False",NA,3,3,2018,NA,"False",NA,1
1619,307,NA,"False",NA,3,3,2018,NA,"True",NA,4
1619,405,NA,"False",NA,4,10,2017,NA,"False",NA,4
1619,432,NA,"False",NA,4,10,2017,NA,"False",NA,4
1619,1113,NA,"False",NA,11,9,2017,NA,"True",NA,4
1619,1810,NA,"False",NA,18,7,2016,NA,"False",NA,4
48390,305,NA,"False",NA,3,8,2020,NA,"False",NA,1
48390,306,NA,"False",NA,3,8,2020,NA,"False",NA,1
48390,1812,NA,"False",NA,18,5,2020,NA,"False",NA,1
48390,1813,NA,"False",NA,18,4,2020,NA,"False",NA,4
48390,1817,NA,"False",NA,18,6,2019,NA,"False",NA,4
80495,1630,NA,"False",NA,16,3,2019,NA,"False",NA,2
5233,102,NA,"False",NA,1,6,2020,NA,"False",NA,4
5233,202,NA,"False",NA,2,5,2018,NA,"True",NA,4
5233,304,NA,"False",NA,3,5,2015,NA,"True",NA,4
5233,305,NA,"False",NA,3,4,2018,NA,"True",NA,1
5233,307,NA,"False",NA,3,7,2020,NA,"True",NA,1
5233,404,NA,"False",NA,4,6,2020,NA,"True",NA,4
5233,504,NA,"False",NA,5,5,2017,NA,"True",NA,4
5233,914,NA,"False",NA,9,7,2020,NA,"True",NA,4
5233,1605,NA,"False",NA,16,6,2010,NA,"False",NA,4
5233,1701,NA,"False",NA,17,12,2010,NA,"False",NA,4
89253,1811,NA,"False",NA,18,6,2018,NA,"True",NA,4
89253,1898,NA,"False","retinal damage eye",18,6,2018,NA,"True",NA,4
89253,NA,NA,"False",NA,7,NA,NA,NA,NA,NA,NA
3847,1601,NA,"False",NA,16,5,2018,NA,"False",NA,2
3847,1614,NA,"False",NA,16,5,2018,NA,"False",NA,2
3847,1627,NA,"False",NA,16,5,2018,NA,"False",NA,2
3847,1637,NA,"False",NA,16,8,2017,NA,"False",NA,4
3847,1704,NA,"False","bottle of Selenium tablets",17,9,2018,NA,"False",NA,4
76959,202,NA,"False",NA,2,1,2020,NA,"False",NA,4
76959,412,NA,"False",NA,4,6,2019,NA,"False",NA,4
76959,712,NA,"False",NA,7,6,2019,NA,"False",NA,4
59920,304,NA,"False",NA,3,10,2019,NA,"True",NA,4
59920,414,NA,"False",NA,4,6,2020,NA,"False",NA,4
59920,916,NA,"False",NA,9,12,2018,NA,"False",NA,4
59920,1298,NA,"False","Possible canine cognitive decline",12,2,2020,NA,"False",NA,4
59920,1801,NA,"False",NA,18,10,2012,NA,"False",NA,4
65261,712,NA,"False",NA,7,9,2011,NA,"True",NA,4
65261,1617,NA,"False",NA,16,2,2012,NA,"False",NA,4
82145,504,NA,"False",NA,5,2,2020,NA,"True",NA,4
82145,511,NA,"False",NA,5,3,2020,NA,"True",NA,4
82145,519,NA,"False","MVP",5,3,2020,NA,"True",NA,4
63272,102,NA,"False",NA,1,2,2017,NA,"False",NA,4
63272,304,NA,"False",NA,3,5,2018,NA,"False",NA,4
63272,411,NA,"False",NA,4,9,2018,NA,"False",NA,4
63272,1612,NA,"False",NA,16,10,2011,NA,"False",NA,4
63272,1634,NA,"False",NA,16,6,2007,NA,"False",NA,4
63272,1709,NA,"False",NA,17,9,2013,NA,"False",NA,2
63272,1898,NA,"False","Broken tooth from jumping out of car window",18,8,2016,NA,"False",NA,1
13598,103,NA,"False",NA,1,9,2012,NA,"True",NA,4
13598,104,NA,"False",NA,1,9,2016,NA,"True",NA,4
13598,115,NA,"False",NA,1,9,2012,NA,"True",NA,4
13598,405,NA,"False",NA,4,9,2009,NA,"True",NA,4
13598,412,NA,"False",NA,4,9,2009,NA,"True",NA,4
64983,306,NA,"False",NA,3,2,2018,NA,"False",NA,4
64983,1801,NA,"False",NA,18,8,2020,NA,"False",NA,4
24442,306,NA,"False",NA,3,9,2015,NA,"False",NA,4
24442,1801,NA,"False",NA,18,11,2016,NA,"False",NA,3
91889,504,NA,"False",NA,5,1,2015,NA,"False",NA,4
91889,605,NA,"False",NA,6,6,2019,NA,"True",NA,4
91889,713,NA,"False",NA,7,6,2018,NA,"False",NA,4
91889,1111,NA,"False",NA,11,10,2018,NA,"True",NA,4
91889,1210,NA,"False",NA,12,10,2018,NA,"True",NA,4
91889,1798,NA,"False","painter's putty",17,6,2018,NA,"False",NA,4
34294,423,NA,"False",NA,4,5,2017,NA,"False",NA,4
34294,432,NA,"False",NA,4,9,2019,NA,"False",NA,4
34294,1703,NA,"False",NA,17,1,2019,NA,"False",NA,2
44473,304,NA,"False",NA,3,9,2019,NA,"False",NA,1
44473,406,NA,"False",NA,4,8,2019,NA,"False",NA,4
44473,414,NA,"False",NA,4,4,2019,NA,"False",NA,4
44473,426,NA,"False",NA,4,3,2019,NA,"False",NA,4
24517,1117,NA,"False",NA,11,6,2011,NA,"False",NA,4
24517,1812,NA,"False",NA,18,6,2014,NA,"False",NA,4
29049,1802,NA,"False",NA,18,3,2016,NA,"False",NA,4
22037,1801,NA,"False",NA,18,9,2019,NA,"False",NA,3
90542,1798,NA,"False","Pot",17,9,2020,NA,"False",NA,4
64972,104,NA,"False",NA,1,1,2015,NA,"False",NA,4
64972,107,NA,"False",NA,1,1,2015,NA,"False",NA,1
64972,109,NA,"False",NA,1,1,2017,NA,"False",NA,4
64972,112,NA,"False",NA,1,1,2016,NA,"False",NA,4
90915,410,NA,"False",NA,4,3,2020,NA,"False",NA,4
90915,798,NA,"False","diarrhea (not chronic)",7,10,2020,NA,"False",NA,4
90915,1198,NA,"False","sprained shoulder",11,12,2020,NA,"False",NA,4
90915,1898,NA,"False","Sprained shoulder",18,12,2020,NA,"False",NA,4
66789,916,NA,"False",NA,9,1,2020,NA,"False",NA,4
74186,112,NA,"False",NA,1,8,2015,NA,"False",NA,1
74186,426,NA,"False",NA,4,10,2018,NA,"True",NA,4
66279,1601,NA,"False",NA,16,10,2020,NA,"False",NA,4
34810,715,NA,"False",NA,7,1,2017,NA,"True",NA,4
87289,208,NA,"False",NA,2,12,2010,NA,"False",NA,4
